[Info][OPS.OBF][Setup] Active Editor Platform: WindowsEditorPlatform
[Info][OPS.OBF][Setup] Active Build Platform: DefaultBuildPlatform
[Info][OPS.OBF][Setup] Load Project
[Debug][OPS.OBF][Setup] Load DataContainer
[Debug][OPS.OBF][Setup] Load Obfuscator Settings
[Debug][OPS.OBF][Setup] Load Pipeline Components
[Debug][OPS.OBF][Setup] Found Components (3):
  - Analyse Unity Animation Methods ()
  - Analyse Unity Event Component (Analyse Unity Components for UnityEvents. Skip the attached method names.)
  - Analyse MonoScript ()

[Debug][OPS.OBF][Setup] Load Pipeline
[Debug][OPS.OBF][Setup] Load Asset Cache
[Debug][OPS.OBF][Setup] Found Extensions (8):
  - .fbx
  - .dae
  - .3ds
  - .dxf
  - .obj
  - .skp
  - .anim
  - .prefab

[Info][OPS.OBF][OnPreBuild] Process component Analyse Unity Animation Methods
[Info][OPS.OBF][OnPreBuild] Process component Analyse Unity Event Component
[Info][OPS.OBF][OnPreBuild] Process component Analyse MonoScript
[Info][OPS.OBF][OnAnalyse_Assets] Process component Analyse Unity Animation Methods
[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Assets/02.Animations/PopAnimanim.anim (1):
  - AfterPop

[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Packages/com.unity.timeline/Editor/StyleSheets/res/HumanoidDefault.anim (0):

[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Assets/02.Animations/DevilAnim.anim (1):
  - WingSound

[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Assets/02.Animations/PetAnim.anim (0):

[Debug][OPS.OBF][OnAnalyse_Assets] Found methods in AnimationClip Assets/02.Animations/PlayerAnim.anim (0):

[Info][OPS.OBF][OnProcess_Assets] Process component Analyse Unity Animation Methods
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Iterate components in loaded build scene Assets/04.Scenes/MainScene.unity.
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found 6 Root GameObjects in Scene Assets/04.Scenes/MainScene.unity
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Found 1523 Components in Scene Assets/04.Scenes/MainScene.unity
[Info][OPS.OBF][OnAnalyse_Component_Scenes] Process component Analyse Unity Event Component
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Map of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Map of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Walls of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Wall of type UnityEngine.Transform
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Wall of type UnityEngine.SpriteRenderer
[Debug][OPS.OBF][OnAnalyse_Component_Scenes] Find unity event methods in Wall of type UnityEngine.BoxCollider2D
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] FirebaseManager]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] STATE]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GameManager]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] SceneManager/PANEL]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] SceneManager]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] Sound]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] SoundManager]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] AccountPanel]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] BasePanel]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] CharacterPanel]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] EndLoadingPanel]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] EndPanel]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GameCanvas]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] HomePanel]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] HowToPanel]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] LoadingPanel]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] LogoutPanel]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] Popup]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] RankingPanel]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] SetNickNamePanel]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] SettingPanel/<>c]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] SettingPanel]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] SoundPanel/<>c__DisplayClass10_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] SoundPanel/<>c__DisplayClass10_1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] SoundPanel]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] StartCanvas/PANEL]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] StartCanvas]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] Player]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] PlayerController]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] PopAnim]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] Rank]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] Stair]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.GameInfo]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.ReportProgress]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesAchievement]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesLeaderboard]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesLocalUser/<>c__DisplayClass28_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesLocalUser]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__DisplayClass26_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__DisplayClass32_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__DisplayClass33_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__DisplayClass34_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__DisplayClass43_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__DisplayClass48_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__DisplayClass54_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__DisplayClass55_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__DisplayClass59_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__DisplayClass71_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__DisplayClass83_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__DisplayClass86_0`1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__DisplayClass87_0`1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__DisplayClass87_1`1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform/<>c__87`1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesPlatform]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesScore]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesUserProfile/<LoadImage>d__23]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesUserProfile]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.NearbyConnectionClientFactory]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PlayGamesClientFactory]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.TokenClient]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.PluginVersion]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/AuthState]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass18_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass18_1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass19_0`1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__19`1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass20_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass21_0`1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass22_0`2]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass22_1`2]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass23_0`2]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass32_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass35_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass35_1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass37_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass37_1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass39_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass47_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass48_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass48_1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass49_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass57_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass58_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass58_1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass59_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass59_1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass60_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass60_1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient/<>c__DisplayClass64_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidClient]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidEventsClient/<>c__DisplayClass2_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidEventsClient/<>c__DisplayClass3_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidEventsClient/<>c__DisplayClass5_0`2]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidEventsClient/<>c__DisplayClass5_1`2]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidEventsClient]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidHelperFragment/<>c__DisplayClass3_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidHelperFragment/<>c__DisplayClass5_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidHelperFragment/<>c__DisplayClass6_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidHelperFragment/<>c__DisplayClass7_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidHelperFragment/<>c__DisplayClass9_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidHelperFragment/<>c__DisplayClass10_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidHelperFragment]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidJavaConverter]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/AdvertisingConnectionLifecycleCallbackProxy]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/PayloadCallback]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/DiscoveringConnectionLifecycleCallback]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/EndpointDiscoveryCallback]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/OnGameThreadMessageListener/<>c__DisplayClass2_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/OnGameThreadMessageListener/<>c__DisplayClass3_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/OnGameThreadMessageListener]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/OnGameThreadDiscoveryListener/<>c__DisplayClass2_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/OnGameThreadDiscoveryListener/<>c__DisplayClass3_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/OnGameThreadDiscoveryListener]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/<>c__DisplayClass11_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/<>c__DisplayClass18_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/<>c__DisplayClass31_0`1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/<>c__DisplayClass31_1`1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/<>c__DisplayClass32_0`2]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient/<>c__DisplayClass32_1`2]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidNearbyConnectionClient]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidSavedGameClient/AndroidConflictResolver]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidSavedGameClient/<>c__DisplayClass4_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidSavedGameClient/<>c__DisplayClass6_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidSavedGameClient/<>c__DisplayClass9_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidSavedGameClient/<>c__DisplayClass10_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidSavedGameClient/<>c__DisplayClass12_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidSavedGameClient/<>c__DisplayClass13_0]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidSavedGameClient/<>c__DisplayClass13_1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidSavedGameClient/<>c__DisplayClass17_0`2]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidSavedGameClient/<>c__DisplayClass17_1`2]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidSavedGameClient]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidSnapshotMetadata]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidTaskUtils/TaskOnCompleteProxy`1]  Analyse Type References in Custom Attribute References...
[Info][OPS.OBF][OnAnalyse_Assemblies] [[Assembly-CSharp] GooglePlayGames.Android.AndroidTaskUtils/TaskOnSuccessProxy`1]  Analyse Type References in Custom Attribute References...
